t,S,R,gain,norm
394,0.09661958778142077,0.9033804122185792,0.5381141223918389,19.999999999999
395,0.09779831654102344,0.9022016834589766,0.4458397798593601,19.999999999999005
396,0.1002654582605782,0.8997345417394218,0.7368825560981211,19.999999999999005
397,0.09928847588661427,0.9007115241133857,0.6914412894178422,19.999999999999
398,0.10151222912426006,0.8984877708757399,0.6899007683180102,19.999999999998998
399,0.10067422937317694,0.8993257706268231,0.3806360873490634,19.999999999999005
400,0.10472017167246728,0.8952798283275327,0.4527549259040628,19.999999999998998
401,0.10685218656186424,0.8931478134381358,0.3533264445750127,19.999999999999
402,0.11036198201954295,0.889638017980457,0.5552816808902087,19.999999999999
403,0.11188144563658808,0.8881185543634119,0.5270135509165754,19.999999999998998
404,0.11268942395295167,0.8873105760470483,0.5033872995481655,19.999999999999
405,0.11412843638331649,0.8858715636166835,0.5379074588468238,19.999999999999
406,0.1146956708814928,0.8853043291185072,0.4072912303975462,19.999999999999
407,0.11684594957596162,0.8831540504240384,0.46801864853884684,19.999999999999
408,0.11750610070637024,0.8824938992936298,0.11463512543140353,19.999999999999
409,0.12261424851119773,0.8773857514888023,0.409051162036327,19.999999999999005
410,0.12521525252404198,0.874784747475958,0.3452896553646325,19.999999999999
411,0.12623107186826488,0.8737689281317351,0.21348727768807962,19.999999999998998
412,0.1290502933740102,0.8709497066259898,0.4652540784707549,19.999999999999
413,0.13053822147465832,0.8694617785253417,0.6037614949796866,19.999999999998998
414,0.12931706594604087,0.8706829340539591,0.4761308243195499,19.999999999999005
415,0.12995565213623417,0.8700443478637658,0.4004140719040046,19.999999999999
416,0.13151618791788922,0.8684838120821108,0.5431669270562001,19.999999999999
417,0.13241049594365273,0.8675895040563473,0.5070657959079384,19.999999999999005
418,0.1322282393054819,0.8677717606945181,0.4429413543741474,19.999999999998998
419,0.13245367522528528,0.8675463247747147,0.2646270040912455,19.999999999999
420,0.13523805910932252,0.8647619408906775,0.17355451306306272,19.999999999999
421,0.139138768052662,0.860861231947338,0.0,19.999999999999
422,0.14355095183071087,0.8564490481692891,0.07400912034130828,19.999999999999
423,0.14712336793384462,0.8528766320661554,0.07856457981905843,19.999999999999
424,0.15089914598478882,0.8491008540152112,0.15729637492800902,19.999999999999
425,0.15343296752941793,0.8465670324705821,0.02181498050588304,19.999999999998998
426,0.1581308618162518,0.8418691381837482,0.0,19.999999999999
427,0.1634561006298978,0.8365438993701022,0.004399044922140363,19.999999999998998
428,0.16901657654031765,0.8309834234596823,0.0664229153442219,19.999999999999
429,0.17102315225913456,0.8289768477408654,0.0,19.999999999999005
430,0.1763648333139537,0.8236351666860463,0.39154818478250836,19.999999999999
431,0.17408080563651263,0.8259191943634874,0.4904366873216342,19.999999999999
432,0.17221785974407278,0.8277821402559272,0.42388088377010014,19.999999999999
433,0.1705944062697773,0.8294055937302227,0.14701962832992327,19.999999999999
434,0.1737172560291712,0.8262827439708288,0.10929340409043732,19.999999999998998
435,0.17628644393718784,0.8237135560628122,0.09485375007484843,19.999999999999
436,0.1772189925443306,0.8227810074556694,0.0,19.999999999998998
437,0.1815721819866989,0.8184278180133011,0.15922010857233163,19.999999999999005
438,0.18301980393310413,0.8169801960668959,0.40074514406290174,19.999999999999
439,0.1815537288260246,0.8184462711739754,0.275735390897821,19.999999999998998
440,0.17823626781677082,0.8217637321832292,0.26394039025413746,19.999999999999
441,0.17843398948514133,0.8215660105148587,0.5093695731421664,19.999999999999
442,0.17484187837356702,0.825158121626433,0.24043032912373435,19.999999999999005
443,0.1753992144049078,0.8246007855950922,0.4152845713880484,19.999999999999
444,0.1744584690118175,0.8255415309881825,0.42143125053425123,19.999999999999
445,0.17394930785387652,0.8260506921461235,0.48167228359608216,19.999999999999
446,0.1724450268269032,0.8275549731730968,0.3722133814581089,19.999999999999
447,0.17152428554035493,0.8284757144596451,0.2806586543576539,19.999999999999
448,0.17233754484657637,0.8276624551534236,0.0,19.999999999999
449,0.1769464841302374,0.8230535158697626,0.0,19.999999999999
450,0.18217504603969303,0.817824953960307,0.0,19.999999999999005
451,0.18543101050856858,0.8145689894914314,0.0,19.999999999999005
452,0.18859636072394592,0.8114036392760541,0.01197705906752837,19.999999999998998
453,0.19246057332123245,0.8075394266787675,0.3823461420164315,19.999999999999
454,0.19009299743860086,0.8099070025613991,0.6062717634342073,19.999999999999
455,0.18508718502845434,0.8149128149715457,0.7532490401675573,19.999999999999005
456,0.17633288091737587,0.8236671190826241,0.419257908565629,19.999999999998998
457,0.17542434821092445,0.8245756517890755,0.5497408888447483,19.999999999999
458,0.17288237623692226,0.8271176237630777,0.5833531859569276,19.999999999999
459,0.16701052330816812,0.8329894766918319,0.5021281483750567,19.999999999999
460,0.16519862395804508,0.8348013760419549,0.5263073036656256,19.999999999999
461,0.16380364277403392,0.8361963572259661,0.33133323025968386,19.999999999999005
462,0.1634399893016455,0.8365600106983545,0.2771615402068702,19.999999999999
463,0.1652272456862841,0.8347727543137159,0.15450128348014008,19.999999999999
464,0.1681279070370274,0.8318720929629726,0.009794786985739823,19.999999999998998
465,0.17249947367571683,0.8275005263242832,0.13769306558832745,19.999999999998998
466,0.17324659673117604,0.826753403268824,0.31356193665979015,19.999999999999
467,0.17316777597499722,0.8268322240250028,0.6082977001253586,19.999999999998998
468,0.16876818483484002,0.83123181516516,0.41156478219580545,19.999999999999
469,0.16651290116232176,0.8334870988376782,0.406552489403695,19.999999999999
470,0.16538583756704384,0.8346141624329562,0.2585167931450256,19.999999999999
471,0.1664168658787789,0.8335831341212211,0.2878300934309322,19.999999999999
472,0.1666911873403616,0.8333088126596384,0.29117197308159626,19.999999999998998
473,0.16753697264121814,0.8324630273587819,0.29343931251454225,19.999999999999
474,0.1669225740492074,0.8330774259507926,0.25409059169182885,19.999999999999
475,0.16705306114618956,0.8329469388538104,0.2695183908856447,19.999999999999005
476,0.16903913357736988,0.8309608664226301,0.24446856687672264,19.999999999999
477,0.17070396022344003,0.82929603977656,0.0632505458102608,19.999999999999
478,0.17389047867491014,0.8261095213250899,0.019946627896105393,19.999999999999
479,0.179368225455091,0.820631774544909,0.0,19.999999999999005
480,0.18461236981181717,0.8153876301881828,0.0,19.999999999999005
481,0.18805387806192508,0.8119461219380749,0.0,19.999999999999
482,0.1919712560980531,0.8080287439019469,0.0,19.999999999998998
483,0.19564800140486882,0.8043519985951312,0.0,19.999999999999
484,0.1980931568818759,0.8019068431181241,0.14341483267625038,19.999999999999
485,0.19843837229432404,0.801561627705676,0.19656384408154842,19.999999999999
486,0.198486364269983,0.801513635730017,0.13576392915179003,19.999999999999
487,0.19891561699451155,0.8010843830054885,0.0,19.999999999999005
488,0.2025112583455928,0.7974887416544072,0.4041665965378551,19.999999999999
489,0.19661200825228564,0.8033879917477144,0.2162520674869209,19.999999999998998
490,0.19487428076411972,0.8051257192358803,0.2514154877302946,19.999999999999
491,0.19371290030382626,0.8062870996961737,0.2363543829682896,19.999999999998998
492,0.19406035463953175,0.8059396453604682,0.0,19.999999999999
493,0.1998557983478647,0.8001442016521353,0.2619679361889409,19.999999999999005
494,0.19994034245453673,0.8000596575454633,0.1327866545794416,19.999999999999
495,0.20203164355916714,0.7979683564408329,0.29698115367015354,19.999999999999
496,0.1999774211077302,0.8000225788922698,0.12918762757105787,19.999999999999
497,0.20027828138121428,0.7997217186187857,0.12193552902443992,19.999999999999005
498,0.20247414981402534,0.7975258501859747,0.0,19.999999999999
499,0.2041894406156296,0.7958105593843704,0.0,19.999999999999
500,0.20808050292784985,0.7919194970721501,0.0,19.999999999999
501,0.21204913645333867,0.7879508635466613,0.10552006565956754,19.999999999999
502,0.21176805719384884,0.7882319428061512,0.2796862931878228,19.999999999999005
503,0.211134697996044,0.788865302003956,0.29522377360191476,19.999999999999005
504,0.20933354579105545,0.7906664542089445,0.0,19.999999999998998
505,0.2114421543662086,0.7885578456337914,0.0,19.999999999999
506,0.21533184141188821,0.7846681585881118,0.07976670429244954,19.999999999998998
507,0.21826420458492568,0.7817357954150743,0.3378828758982408,19.999999999999
508,0.21503744788714452,0.7849625521128555,0.3940450054974277,19.999999999999
509,0.21147086720572916,0.7885291327942708,0.4989901325367542,19.999999999998998
510,0.20545252865774422,0.7945474713422558,0.582132513446251,19.999999999998998
511,0.19923677691369346,0.8007632230863065,0.3097860504484389,19.999999999998998
512,0.19855169950536689,0.8014483004946331,0.21248416421356264,19.999999999999
513,0.19948897697514967,0.8005110230248503,0.12257846830008436,19.999999999999005
514,0.20087422228494767,0.7991257777150523,0.20148064412809163,19.999999999998998
515,0.20066365139021247,0.7993363486097875,0.17612624296642396,19.999999999999
516,0.20284337255633822,0.7971566274436618,0.15786530684652558,19.999999999999
517,0.20445336774489353,0.7955466322551065,0.020679447778604254,19.999999999998998
518,0.20963942996535245,0.7903605700346475,0.0,19.999999999998998
519,0.2137539686108738,0.7862460313891262,0.008417229368838092,19.999999999999
520,0.21708410803125366,0.7829158919687463,0.21753487315160885,19.999999999998998
521,0.21530213518734953,0.7846978648126505,0.12960898815459493,19.999999999999
522,0.21542381497182916,0.7845761850281708,0.0,19.999999999999
523,0.21860409079401344,0.7813959092059866,0.0,19.999999999999
524,0.22249928811163544,0.7775007118883646,0.0,19.999999999999
525,0.2269863735710882,0.7730136264289118,0.1562399084150701,19.999999999999005
526,0.22671807444678693,0.7732819255532131,0.0,19.999999999999
527,0.22899543475898998,0.77100456524101,0.0,19.999999999999005
528,0.23216168161327055,0.7678383183867294,0.062204358667989394,19.999999999998998
529,0.2354033109384316,0.7645966890615684,0.0,19.999999999999
530,0.23780840624048838,0.7621915937595116,0.14051229643878613,19.999999999998998
531,0.23835252697158227,0.7616474730284177,0.055295921495575426,19.999999999999
532,0.23836245580577786,0.7616375441942221,0.0,19.999999999999005
533,0.2393463850992349,0.7606536149007651,0.1407605280464632,19.999999999999
534,0.24028122986632794,0.7597187701336721,0.0,19.999999999999
535,0.24075064356581166,0.7592493564341883,0.0,19.999999999999
536,0.24168656284352574,0.7583134371564743,0.11182151826748407,19.999999999999
537,0.24325902298006508,0.7567409770199349,0.3813595501840086,19.999999999999005
538,0.23572341366971483,0.7642765863302852,0.3379401183538814,19.999999999999
539,0.234000565411144,0.765999434588856,0.3516669492760827,19.999999999999
540,0.22829206817184666,0.7717079318281533,0.05602966275955196,19.999999999999
541,0.22895998333827416,0.7710400166617258,0.11029121478536177,19.999999999999
542,0.2280529115634311,0.7719470884365689,0.0,19.999999999999
543,0.23065246622078328,0.7693475337792167,0.0,19.999999999999005
544,0.23353871600174625,0.7664612839982538,0.0,19.999999999999005
545,0.23864054353390163,0.7613594564660984,0.0,19.999999999999005
546,0.2421214107544779,0.7578785892455221,0.0,19.999999999999
547,0.24389278192844577,0.7561072180715542,0.13565674581792322,19.999999999999
548,0.24508179963506904,0.754918200364931,0.0855882562587513,19.999999999999
549,0.24676861406120987,0.7532313859387901,0.0,19.999999999999
550,0.24884360408660955,0.7511563959133905,0.17915316684714772,19.999999999999
551,0.24787123881121187,0.7521287611887881,0.6614374306505227,19.999999999999
552,0.23713788223157872,0.7628621177684213,0.6894711862145235,19.999999999999
553,0.22661302834149988,0.7733869716585001,0.5022266034609433,19.999999999999
554,0.221467869307168,0.778532130692832,0.21338552969412133,19.999999999999
555,0.22029802619107464,0.7797019738089254,0.3383992819317353,19.999999999999005
556,0.21969841405543933,0.7803015859445607,0.43993358219312884,19.999999999999
557,0.21566180855382955,0.7843381914461705,0.41310835535653073,19.999999999998998
558,0.2122684787138397,0.7877315212861603,0.5423487810966933,19.999999999999
559,0.2066319497254192,0.7933680502745808,0.5625880099334685,19.999999999999
560,0.20120748341683825,0.7987925165831617,0.5717514126649866,19.999999999998998
561,0.19669913585334375,0.8033008641466562,0.55234030193094,19.999999999999005
562,0.19270974636971827,0.8072902536302817,0.34636496750043244,19.999999999999005
563,0.19140563301511648,0.8085943669848835,0.7655875150764737,19.999999999998998
564,0.18287382460335921,0.8171261753966408,0.4685659176995467,19.999999999999
565,0.1801995070539164,0.8198004929460836,0.22257257834747088,19.999999999999
566,0.1843725916916159,0.8156274083083841,0.3072218631826437,19.999999999999
567,0.1833212443136657,0.8166787556863343,0.6018585204320446,19.999999999999
568,0.179522761527522,0.820477238472478,0.09259631501055332,19.999999999998998
569,0.18210338905116308,0.8178966109488369,0.0,19.999999999998998
570,0.18652723644298086,0.8134727635570191,0.04971777066468661,19.999999999998998
571,0.18969307787846412,0.8103069221215359,0.0893861850759061,19.999999999999
572,0.19403474712675572,0.8059652528732443,0.0,19.999999999999
573,0.19862052893937754,0.8013794710606225,0.0,19.999999999998998
574,0.20220473365153468,0.7977952663484653,0.015110561179639803,19.999999999999
575,0.20490091913162278,0.7950990808683772,0.0,19.999999999999
576,0.20954847321695524,0.7904515267830448,0.0,19.999999999999
577,0.21397534989749256,0.7860246501025074,0.0,19.999999999999
578,0.2172478621412225,0.7827521378587775,0.4287355667527794,19.999999999998998
579,0.21300430947199667,0.7869956905280033,0.45899618305017875,19.999999999999
580,0.20723730030404564,0.7927626996959544,0.3726856339954887,19.999999999999
581,0.20195659445183767,0.7980434055481623,0.26389992330009887,19.999999999999
582,0.20127853635643023,0.7987214636435698,0.5698105987757434,19.999999999998998
583,0.19577903494402116,0.8042209650559788,0.6464207131254334,19.999999999999
584,0.18894994948251764,0.8110500505174824,0.37535130228572905,19.999999999999005
585,0.18753038998682736,0.8124696100131726,0.5223187037714969,19.999999999998998
586,0.18526721602778062,0.8147327839722194,0.5945184907762086,19.999999999999005
587,0.18055708376324198,0.819442916236758,0.7836731117292239,19.999999999999
588,0.17178411472384036,0.8282158852761596,0.8019939135063677,19.999999999999
589,0.16232074804616536,0.8376792519538346,0.6849761276629575,19.999999999999
590,0.15931389536340812,0.8406861046365919,1.0,19.999999999999
591,0.15018134882351408,0.8498186511764859,0.6935198417726329,19.999999999998998
592,0.14734814087737358,0.8526518591226264,0.8196566933498295,19.999999999999
593,0.14408708857259422,0.8559129114274058,0.7939799920010594,19.999999999999
594,0.1393959571323401,0.8606040428676599,0.6478177092252329,19.999999999999
595,0.13724358889657207,0.8627564111034279,0.7624549327852701,19.999999999999
596,0.13485486003805325,0.8651451399619468,0.7876735543511599,19.999999999999
597,0.13146829153673445,0.8685317084632656,0.6798393193035049,19.999999999999
598,0.13003121560188424,0.8699687843981158,0.6862920190689507,19.999999999998998
599,0.12621507059620962,0.8737849294037904,0.7583856345010118,19.999999999999
